Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RAPiD-17-5-P,,7.605,4710.82958984375,,,6469.5478515625,4687.5478515625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.615,4765.181640625,,,6506.06640625,4739.06640625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.625,4819.84619140625,,,6549.42138671875,4792.42138671875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.635,4874.5166015625,,,6590.7763671875,4841.7763671875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.645,4929.19384765625,,,6628.13134765625,4889.13134765625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.655,4983.85107421875,,,6682.486328125,4938.486328125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.665,5036.3828125,,,6712.2294921875,4995.2294921875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.675,5088.59619140625,,,6766.60400390625,5049.60400390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.685,5140.802734375,,,6796.978515625,5102.978515625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.695,5193.01416015625,,,6817.35302734375,5160.35302734375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.705,5245.220703125,,,6849.7275390625,5225.7275390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.715,5300.59423828125,,,6893.8037109375,5279.8037109375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.725,5356.60986328125,,,6937.5830078125,5328.5830078125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.735,5412.62890625,,,6975.95947265625,5391.95947265625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.745,5468.64794921875,,,7019.3359375,5444.3359375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.755,5524.671875,,,7062.712890625,5505.712890625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.765000000000001,5574.173828125,,,7094.36083984375,5560.36083984375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.775,5621.90869140625,,,7121.15625,5608.15625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.785,5669.63330078125,,,7165.95166015625,5653.95166015625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.795,5717.36962890625,,,7186.7470703125,5698.7470703125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.805000000000001,5765.09765625,,,7216.5419921875,5749.5419921875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.815,5819.326171875,,,7263.33740234375,5809.33740234375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.825,5875.79443359375,,,7309.2099609375,5874.2099609375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.835,5932.24951171875,,,7342.08203125,5943.08203125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.845,5988.7216796875,,,7394.9541015625,5996.9541015625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.855,6045.1787109375,,,7428.826171875,6056.826171875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.865,6100.81201171875,,,7480.0771484375,6099.0771484375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.875,6156.068359375,,,7514.91796875,6147.91796875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.885,6211.3271484375,,,7561.9462890625,6204.9462890625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.895,6266.59130859375,,,7609.9287109375,6262.9287109375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.905,6321.86279296875,,,7656.9111328125,6320.9111328125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.915,6376.28076171875,,,7709.4267578125,6382.4267578125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.925,6430.25390625,,,7753.482421875,6439.482421875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.935,6484.224609375,,,7814.5380859375,6496.5380859375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.945,6538.2119140625,,,7876.59375,6558.59375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.955,6592.1748046875,,,7923.6494140625,6615.6494140625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.965,6644.45458984375,,,7968.12744140625,6670.12744140625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.975,6695.66064453125,,,8013.6611328125,6724.6611328125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.985,6746.85791015625,,,8056.19482421875,6774.19482421875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,7.995,6798.06298828125,,,8086.72900390625,6827.72900390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.005,6849.26318359375,,,8134.2626953125,6883.2626953125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.015,6899.63916015625,,,8185.3974609375,6938.3974609375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.025,6949.38134765625,,,8225.482421875,6985.482421875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.035,6999.12841796875,,,8255.568359375,7041.56787109375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.045,7048.86328125,,,8324.6533203125,7099.6533203125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.055,7098.611328125,,,8381.73828125,7143.73876953125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.065,7151.65234375,,,8428.1552734375,7197.1552734375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.075,7207.62939453125,,,8454.8408203125,7246.8408203125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.085,7263.61279296875,,,8485.5263671875,7305.5263671875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.095,7319.59619140625,,,8524.2109375,7367.21142578125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.105,7375.57373046875,,,8569.896484375,7423.89697265625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.115,7428.7138671875,,,8621.103515625,7477.10302734375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.125,7478.8564453125,,,8659.56640625,7535.56689453125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.135,7529.00341796875,,,8695.0302734375,7582.0302734375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.145,7579.13330078125,,,8731.494140625,7631.494140625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.155,7629.2880859375,,,8771.95703125,7682.95751953125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.165000000000001,7680.48779296875,,,8826.583984375,7738.58349609375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.175,7733.0595703125,,,8849.962890625,7785.962890625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.185,7785.6240234375,,,8882.341796875,7835.341796875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.195,7838.1806640625,,,8941.720703125,7897.720703125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.205,7890.75927734375,,,8979.099609375,7944.099609375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.215,7943.72265625,,,9011.146484375,7989.14697265625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.225,7997.29443359375,,,9042.3828125,8043.3828125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.235,8050.85107421875,,,9090.41796875,8089.41796875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.245000000000001,8104.4228515625,,,9121.453125,8145.453125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.255,8157.984375,,,9167.48828125,8197.48828125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.265,8211.5869140625,,,9215.232421875,8248.232421875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.275,8265.25390625,,,9248.25390625,8298.25390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.285,8318.91015625,,,9271.15234375,8349.15234375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.295,8372.5576171875,,,9303.826171875,8404.826171875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.305,8426.220703125,,,9332.5,8453.5,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.315,8480.201171875,,,9372.126953125,8512.126953125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.325,8534.8984375,,,9408.560546875,8571.560546875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.335,8589.6005859375,,,9439.9951171875,8627.9951171875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.345,8644.3017578125,,,9473.4296875,8680.4296875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.355,8698.9970703125,,,9512.86328125,8738.86328125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.365,8754.875,,,9557.06640625,8797.06640625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.375,8813.884765625,,,9585.390625,8854.390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.385,8872.90234375,,,9628.7138671875,8923.7138671875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.395,8931.9228515625,,,9667.037109375,8986.037109375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.405,8990.9501953125,,,9724.3603515625,9045.3603515625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.415000000000001,9049.0791015625,,,9790.943359375,9102.943359375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.425,9104.2607421875,,,9813.275390625,9159.275390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.435,9159.451171875,,,9838.609375,9209.609375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.445,9214.6396484375,,,9867.94140625,9258.94140625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.455,9269.828125,,,9902.275390625,9321.275390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.465,9324.1806640625,,,9948.64453125,9374.64453125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.475,9374.9296875,,,9976.3291015625,9424.3291015625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.485,9425.68359375,,,9998.013671875,9475.013671875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.495000000000001,9476.421875,,,10024.697265625,9524.697265625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.505,9527.1728515625,,,10062.3818359375,9571.3818359375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.515,9578.6318359375,,,10107.771484375,9624.771484375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.525,9634.421875,,,10116.3984375,9679.3984375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.535,9690.1923828125,,,10141.025390625,9731.025390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.545,9745.998046875,,,10168.65234375,9792.65234375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.555,9801.771484375,,,10200.0576171875,9849.0576171875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.565,9857.3076171875,,,10231.583984375,9902.583984375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.575000000000001,9910.5595703125,,,10256.4951171875,9947.4951171875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.585,9963.8251953125,,,10266.4052734375,9996.4052734375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.595,10017.1083984375,,,10288.31640625,10044.31640625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.605,10070.3779296875,,,10304.2275390625,10097.2275390625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.615,10121.6513671875,,,10355.1416015625,10148.1416015625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.625,10139.8525390625,,,10366.0986328125,10166.0986328125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.635,10158.0791015625,,,10352.0546875,10183.0546875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.645,10176.3076171875,,,10371.5537109375,10200.5537109375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.655,10194.5146484375,,,10415.6376953125,10215.6376953125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.665000000000001,10212.70703125,,,10450.9697265625,10230.9697265625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.675,10229.9140625,,,10467.4140625,10248.4140625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.685,10247.125,,,10469.859375,10263.859375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.695,10264.3134765625,,,10479.3037109375,10281.3037109375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.705,10281.5107421875,,,10490.7490234375,10296.7490234375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.715,10298.705078125,,,10519.1943359375,10311.1943359375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.725,10314.8701171875,,,10532.658203125,10326.658203125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.735,10331.0263671875,,,10544.564453125,10341.564453125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.745000000000001,10347.169921875,,,10566.470703125,10357.470703125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.755,10363.3115234375,,,10583.3759765625,10373.3759765625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.765,10379.4619140625,,,10602.2822265625,10388.2822265625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.775,10396.060546875,,,10616.4970703125,10403.4970703125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.785,10412.697265625,,,10629.9658203125,10417.9658203125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.795,10429.3251953125,,,10642.435546875,10433.435546875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.805,10445.97265625,,,10660.8125,10447.8125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.815,10462.607421875,,,10678.078125,10463.078125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.825000000000001,10479.986328125,,,10697.5439453125,10481.5439453125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.835,10497.439453125,,,10690.8095703125,10501.8095703125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.845,10514.9326171875,,,10729.7822265625,10513.7822265625,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.855,10532.4013671875,,,10741.2548828125,10533.2548828125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.865,10549.8759765625,,,10786.2919921875,10552.2919921875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.875,10567.765625,,,10812.2412109375,10568.2412109375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.885,10585.76953125,,,10833.1064453125,10583.1064453125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.895,10603.7783203125,,,10856.9716796875,10600.9716796875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.905,10621.7734375,,,10899.8359375,10615.8359375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.915000000000001,10639.76171875,,,10942.701171875,10629.701171875,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.925,10657.6474609375,,,10965.7177734375,10645.7177734375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.935,10675.5146484375,,,10983.521484375,10661.521484375,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
RAPiD-17-5-P,,8.945,10693.3759765625,,,11022.3251953125,10680.3251953125,"1,3,5",Age model from Repschlaeger et al. (2021),"14C AMS; ash layers; manual alignments, bacon, pdv",1
