Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK15612_2,,,,1.495,1.495,,,,,,1.495,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.505,1.505,,,,,,1.505,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.54,1.54,,,,,,1.54,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.57,1.57,,,,,,1.57,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.605,1.605,,,,,,1.605,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.64,1.64,,,,,,1.64,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.67,1.67,,,,,,1.67,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.705,1.705,,,,,,1.705,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.73,1.73,,,,,,1.73,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.74,1.74,,,,,,1.74,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.745,1.745,,,,,,1.745,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.755,1.755,,,,,,1.755,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.765,1.765,,,,,,1.765,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.77,1.77,,,,,,1.77,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.775,1.775,,,,,,1.775,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.795,1.795,,,,,,1.795,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.805,1.805,,,,,,1.805,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.815,1.815,,,,,,1.815,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.84,1.84,,,,,,1.84,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.855,1.855,,,,,,1.855,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.87,1.87,,,,,,1.87,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.875,1.875,,,,,,1.875,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.895,1.895,,,,,,1.895,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.94,1.94,,,,,,1.94,depth model from Jonkers et al. 2020,
GIK15612_2,,,,1.97,1.97,,,,,,1.97,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.005,2.005,,,,,,2.005,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.205,2.205,,,,,,2.205,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.26,2.26,,,,,,2.26,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.305,2.305,,,,,,2.305,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.4,2.4,,,,,,2.4,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.505,2.505,,,,,,2.505,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.535,2.535,,,,,,2.535,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.555,2.555,,,,,,2.555,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.605,2.605,,,,,,2.605,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.64,2.64,,,,,,2.64,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.68,2.68,,,,,,2.68,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.705,2.705,,,,,,2.705,depth model from Jonkers et al. 2020,
GIK15612_2,,,,2.805,2.805,,,,,,2.805,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.005,3.005,,,,,,3.005,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.105,3.105,,,,,,3.105,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.205,3.205,,,,,,3.205,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.605,3.605,,,,,,3.605,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.705,3.705,,,,,,3.705,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.805,3.805,,,,,,3.805,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.875,3.875,,,,,,3.875,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.905,3.905,,,,,,3.905,depth model from Jonkers et al. 2020,
GIK15612_2,,,,3.92,3.92,,,,,,3.92,depth model from Jonkers et al. 2020,
GIK15612_2,,,,4.04,4.04,,,,,,4.04,depth model from Jonkers et al. 2020,
GIK15612_2,,,,4.075,4.075,,,,,,4.075,depth model from Jonkers et al. 2020,
GIK15612_2,,,,4.15,4.15,,,,,,4.15,depth model from Jonkers et al. 2020,
GIK15612_2,,,,4.165,4.165,,,,,,4.165,depth model from Jonkers et al. 2020,
GIK15612_2,,,,4.175,4.175,,,,,,4.175,depth model from Jonkers et al. 2020,
GIK15612_2,,,,4.275,4.275,,,,,,4.275,depth model from Jonkers et al. 2020,
GIK15612_2,,,,4.36,4.36,,,,,,4.36,depth model from Jonkers et al. 2020,
