Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
WIND-28K,,,,1.84,1.84,,,,,,1.84,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,1.88,1.88,,,,,,1.88,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,1.92,1.92,,,,,,1.92,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,1.96,1.96,,,,,,1.96,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,1.98,1.98,,,,,,1.98,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2,2,,,,,,2,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.04,2.04,,,,,,2.04,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.08,2.08,,,,,,2.08,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.12,2.12,,,,,,2.12,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.16,2.16,,,,,,2.16,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.2,2.2,,,,,,2.2,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.24,2.24,,,,,,2.24,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.28,2.28,,,,,,2.28,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.3,2.3,,,,,,2.3,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.32,2.32,,,,,,2.32,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.36,2.36,,,,,,2.36,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.4,2.4,,,,,,2.4,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.44,2.44,,,,,,2.44,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.48,2.48,,,,,,2.48,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.52,2.52,,,,,,2.52,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.56,2.56,,,,,,2.56,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.6,2.6,,,,,,2.6,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.62,2.62,,,,,,2.62,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.64,2.64,,,,,,2.64,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.66,2.66,,,,,,2.66,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.68,2.68,,,,,,2.68,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.72,2.72,,,,,,2.72,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.76,2.76,,,,,,2.76,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.8,2.8,,,,,,2.8,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.84,2.84,,,,,,2.84,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.88,2.88,,,,,,2.88,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.92,2.92,,,,,,2.92,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,2.96,2.96,,,,,,2.96,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3,3,,,,,,3,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.04,3.04,,,,,,3.04,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.08,3.08,,,,,,3.08,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.12,3.12,,,,,,3.12,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.16,3.16,,,,,,3.16,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.2,3.2,,,,,,3.2,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.24,3.24,,,,,,3.24,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.28,3.28,,,,,,3.28,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.32,3.32,,,,,,3.32,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.36,3.36,,,,,,3.36,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.4,3.4,,,,,,3.4,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.44,3.44,,,,,,3.44,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.48,3.48,,,,,,3.48,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.52,3.52,,,,,,3.52,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.56,3.56,,,,,,3.56,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.6,3.6,,,,,,3.6,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.62,3.62,,,,,,3.62,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.63,3.63,,,,,,3.63,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.64,3.64,,,,,,3.64,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.68,3.68,,,,,,3.68,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.72,3.72,,,,,,3.72,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.76,3.76,,,,,,3.76,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.8,3.8,,,,,,3.8,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.84,3.84,,,,,,3.84,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.88,3.88,,,,,,3.88,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.92,3.92,,,,,,3.92,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.96,3.96,,,,,,3.96,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,3.97,3.97,,,,,,3.97,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4,4,,,,,,4,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.04,4.04,,,,,,4.04,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.08,4.08,,,,,,4.08,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.12,4.12,,,,,,4.12,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.16,4.16,,,,,,4.16,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.2,4.2,,,,,,4.2,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.24,4.24,,,,,,4.24,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.28,4.28,,,,,,4.28,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.3,4.3,,,,,,4.3,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.32,4.32,,,,,,4.32,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.36,4.36,,,,,,4.36,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.4,4.4,,,,,,4.4,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.44,4.44,,,,,,4.44,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.48,4.48,,,,,,4.48,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.52,4.52,,,,,,4.52,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.56,4.56,,,,,,4.56,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.62,4.62,,,,,,4.62,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.64,4.64,,,,,,4.64,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.68,4.68,,,,,,4.68,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.72,4.72,,,,,,4.72,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.76,4.76,,,,,,4.76,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.8,4.8,,,,,,4.8,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.84,4.84,,,,,,4.84,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.88,4.88,,,,,,4.88,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.92,4.92,,,,,,4.92,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,4.96,4.96,,,,,,4.96,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5,5,,,,,,5,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.08,5.08,,,,,,5.08,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.12,5.12,,,,,,5.12,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.16,5.16,,,,,,5.16,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.2,5.2,,,,,,5.2,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.24,5.24,,,,,,5.24,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.28,5.28,,,,,,5.28,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.32,5.32,,,,,,5.32,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.36,5.36,,,,,,5.36,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.44,5.44,,,,,,5.44,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.48,5.48,,,,,,5.48,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.52,5.52,,,,,,5.52,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.56,5.56,,,,,,5.56,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.6,5.6,,,,,,5.6,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.61,5.61,,,,,,5.61,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.64,5.64,,,,,,5.64,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.68,5.68,,,,,,5.68,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.76,5.76,,,,,,5.76,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.8,5.8,,,,,,5.8,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.84,5.84,,,,,,5.84,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.88,5.88,,,,,,5.88,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.92,5.92,,,,,,5.92,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.93,5.93,,,,,,5.93,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.94,5.94,,,,,,5.94,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,5.98,5.98,,,,,,5.98,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,6.02,6.02,,,,,,6.02,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,6.06,6.06,,,,,,6.06,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,6.1,6.1,,,,,,6.1,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,6.14,6.14,,,,,,6.14,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,6.18,6.18,,,,,,6.18,depth model from Jonkers et al. 2020 compilation,
WIND-28K,,,,6.22,6.22,,,,,,6.22,depth model from Jonkers et al. 2020 compilation,
