Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD95-2042,,,,17.27,17.27,,,,,,17.27,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.3,17.3,,,,,,17.3,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.33,17.33,,,,,,17.33,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.36,17.36,,,,,,17.36,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.4,17.4,,,,,,17.4,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.44,17.44,,,,,,17.44,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.47,17.47,,,,,,17.47,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.5,17.5,,,,,,17.5,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.53,17.53,,,,,,17.53,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.57,17.57,,,,,,17.57,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.6,17.6,,,,,,17.6,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.64,17.64,,,,,,17.64,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.68,17.68,,,,,,17.68,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,17.8,17.8,,,,,,17.8,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,18.06,18.06,,,,,,18.06,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,18.27,18.27,,,,,,18.27,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,18.64,18.64,,,,,,18.64,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,18.72,18.72,,,,,,18.72,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,19.5,19.5,,,,,,19.5,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,19.53,19.53,,,,,,19.53,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,19.7,19.7,,,,,,19.7,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.03,20.03,,,,,,20.03,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.11,20.11,,,,,,20.11,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.14,20.14,,,,,,20.14,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.17,20.17,,,,,,20.17,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.2,20.2,,,,,,20.2,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.23,20.23,,,,,,20.23,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.27,20.27,,,,,,20.27,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.33,20.33,,,,,,20.33,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.37,20.37,,,,,,20.37,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.47,20.47,,,,,,20.47,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.5,20.5,,,,,,20.5,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.56,20.56,,,,,,20.56,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.6,20.6,,,,,,20.6,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.63,20.63,,,,,,20.63,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.67,20.67,,,,,,20.67,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.7,20.7,,,,,,20.7,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.73,20.73,,,,,,20.73,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.77,20.77,,,,,,20.77,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.8,20.8,,,,,,20.8,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.87,20.87,,,,,,20.87,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.9,20.9,,,,,,20.9,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.9,20.9,,,,,,20.9,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.93,20.93,,,,,,20.93,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,20.97,20.97,,,,,,20.97,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.0,21.0,,,,,,21.0,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.03,21.03,,,,,,21.03,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.07,21.07,,,,,,21.07,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.13,21.13,,,,,,21.13,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.17,21.17,,,,,,21.17,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.2,21.2,,,,,,21.2,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.23,21.23,,,,,,21.23,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.27,21.27,,,,,,21.27,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.3,21.3,,,,,,21.3,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.33,21.33,,,,,,21.33,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.37,21.37,,,,,,21.37,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.47,21.47,,,,,,21.47,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.5,21.5,,,,,,21.5,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.73,21.73,,,,,,21.73,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.83,21.83,,,,,,21.83,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.9,21.9,,,,,,21.9,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,21.93,21.93,,,,,,21.93,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.03,22.03,,,,,,22.03,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.07,22.07,,,,,,22.07,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.1,22.1,,,,,,22.1,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.17,22.17,,,,,,22.17,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.2,22.2,,,,,,22.2,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.23,22.23,,,,,,22.23,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.27,22.27,,,,,,22.27,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.3,22.3,,,,,,22.3,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.37,22.37,,,,,,22.37,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.43,22.43,,,,,,22.43,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.5,22.5,,,,,,22.5,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.53,22.53,,,,,,22.53,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.6,22.6,,,,,,22.6,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.67,22.67,,,,,,22.67,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.7,22.7,,,,,,22.7,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.73,22.73,,,,,,22.73,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.77,22.77,,,,,,22.77,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.8,22.8,,,,,,22.8,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.83,22.83,,,,,,22.83,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.9,22.9,,,,,,22.9,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.93,22.93,,,,,,22.93,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,22.97,22.97,,,,,,22.97,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.0,23.0,,,,,,23.0,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.07,23.07,,,,,,23.07,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.1,23.1,,,,,,23.1,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.13,23.13,,,,,,23.13,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.17,23.17,,,,,,23.17,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.2,23.2,,,,,,23.2,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.23,23.23,,,,,,23.23,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.3,23.3,,,,,,23.3,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.33,23.33,,,,,,23.33,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.52,23.52,,,,,,23.52,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.6,23.6,,,,,,23.6,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.64,23.64,,,,,,23.64,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.68,23.68,,,,,,23.68,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.7,23.7,,,,,,23.7,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.72,23.72,,,,,,23.72,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.72,23.72,,,,,,23.72,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.76,23.76,,,,,,23.76,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.76,23.76,,,,,,23.76,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.8,23.8,,,,,,23.8,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.84,23.84,,,,,,23.84,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.88,23.88,,,,,,23.88,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.92,23.92,,,,,,23.92,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,23.96,23.96,,,,,,23.96,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.04,24.04,,,,,,24.04,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.04,24.04,,,,,,24.04,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.08,24.08,,,,,,24.08,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.08,24.08,,,,,,24.08,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.12,24.12,,,,,,24.12,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.12,24.12,,,,,,24.12,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.16,24.16,,,,,,24.16,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.16,24.16,,,,,,24.16,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.2,24.2,,,,,,24.2,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.24,24.24,,,,,,24.24,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.24,24.24,,,,,,24.24,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.28,24.28,,,,,,24.28,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.32,24.32,,,,,,24.32,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.36,24.36,,,,,,24.36,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.36,24.36,,,,,,24.36,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.44,24.44,,,,,,24.44,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.44,24.44,,,,,,24.44,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.48,24.48,,,,,,24.48,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.52,24.52,,,,,,24.52,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.52,24.52,,,,,,24.52,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.56,24.56,,,,,,24.56,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.56,24.56,,,,,,24.56,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.6,24.6,,,,,,24.6,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.64,24.64,,,,,,24.64,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.64,24.64,,,,,,24.64,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.68,24.68,,,,,,24.68,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.72,24.72,,,,,,24.72,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.76,24.76,,,,,,24.76,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.79,24.79,,,,,,24.79,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.84,24.84,,,,,,24.84,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.88,24.88,,,,,,24.88,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.92,24.92,,,,,,24.92,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,24.96,24.96,,,,,,24.96,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.0,25.0,,,,,,25.0,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.04,25.04,,,,,,25.04,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.08,25.08,,,,,,25.08,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.12,25.12,,,,,,25.12,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.16,25.16,,,,,,25.16,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.2,25.2,,,,,,25.2,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.24,25.24,,,,,,25.24,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.24,25.24,,,,,,25.24,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.28,25.28,,,,,,25.28,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.32,25.32,,,,,,25.32,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.36,25.36,,,,,,25.36,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.4,25.4,,,,,,25.4,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.44,25.44,,,,,,25.44,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.44,25.44,,,,,,25.44,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.48,25.48,,,,,,25.48,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.48,25.48,,,,,,25.48,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.52,25.52,,,,,,25.52,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.56,25.56,,,,,,25.56,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.6,25.6,,,,,,25.6,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.64,25.64,,,,,,25.64,depth model from Repschlaeger et al. 2021,
MD95-2042,,,,25.68,25.68,,,,,,25.68,depth model from Repschlaeger et al. 2021,
