Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK23419,,,,1.039,1.039,,,,,,1.039,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.05,1.05,,,,,,1.05,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.065,1.065,,,,,,1.065,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.077,1.077,,,,,,1.077,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.089,1.089,,,,,,1.089,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.1,1.1,,,,,,1.1,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.115,1.115,,,,,,1.115,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.127,1.127,,,,,,1.127,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.139,1.139,,,,,,1.139,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.15,1.15,,,,,,1.15,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.165,1.165,,,,,,1.165,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.177,1.177,,,,,,1.177,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.189,1.189,,,,,,1.189,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.2,1.2,,,,,,1.2,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.215,1.215,,,,,,1.215,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.227,1.227,,,,,,1.227,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.239,1.239,,,,,,1.239,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.25,1.25,,,,,,1.25,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.265,1.265,,,,,,1.265,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.277,1.277,,,,,,1.277,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.289,1.289,,,,,,1.289,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.3,1.3,,,,,,1.3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.315,1.315,,,,,,1.315,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.327,1.327,,,,,,1.327,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.339,1.339,,,,,,1.339,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.35,1.35,,,,,,1.35,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.365,1.365,,,,,,1.365,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.377,1.377,,,,,,1.377,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.389,1.389,,,,,,1.389,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.4,1.4,,,,,,1.4,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.415,1.415,,,,,,1.415,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.427,1.427,,,,,,1.427,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.439,1.439,,,,,,1.439,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.45,1.45,,,,,,1.45,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.465,1.465,,,,,,1.465,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.477,1.477,,,,,,1.477,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.489,1.489,,,,,,1.489,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.5,1.5,,,,,,1.5,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.515,1.515,,,,,,1.515,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.527,1.527,,,,,,1.527,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.539,1.539,,,,,,1.539,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.55,1.55,,,,,,1.55,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.565,1.565,,,,,,1.565,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.577,1.577,,,,,,1.577,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.589,1.589,,,,,,1.589,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.6,1.6,,,,,,1.6,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.615,1.615,,,,,,1.615,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.627,1.627,,,,,,1.627,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.639,1.639,,,,,,1.639,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.65,1.65,,,,,,1.65,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.665,1.665,,,,,,1.665,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.677,1.677,,,,,,1.677,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.689,1.689,,,,,,1.689,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.7,1.7,,,,,,1.7,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.8,1.8,,,,,,1.8,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.9,1.9,,,,,,1.9,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,1.99,1.99,,,,,,1.99,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,2.1,2.1,,,,,,2.1,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,2.2,2.2,,,,,,2.2,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,2.3,2.3,,,,,,2.3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,2.9,2.9,,,,,,2.9,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3,3,,,,,,3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.1,3.1,,,,,,3.1,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.2,3.2,,,,,,3.2,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.3,3.3,,,,,,3.3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.4,3.4,,,,,,3.4,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.5,3.5,,,,,,3.5,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.6,3.6,,,,,,3.6,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.7,3.7,,,,,,3.7,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,3.8,3.8,,,,,,3.8,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4,4,,,,,,4,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.1,4.1,,,,,,4.1,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.2,4.2,,,,,,4.2,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.3,4.3,,,,,,4.3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.4,4.4,,,,,,4.4,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.5,4.5,,,,,,4.5,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.7,4.7,,,,,,4.7,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.8,4.8,,,,,,4.8,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,4.9,4.9,,,,,,4.9,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5,5,,,,,,5,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.1,5.1,,,,,,5.1,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.2,5.2,,,,,,5.2,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.3,5.3,,,,,,5.3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.4,5.4,,,,,,5.4,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.5,5.5,,,,,,5.5,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.6,5.6,,,,,,5.6,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.7,5.7,,,,,,5.7,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.8,5.8,,,,,,5.8,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,5.9,5.9,,,,,,5.9,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,6,6,,,,,,6,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,6.1,6.1,,,,,,6.1,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,6.2,6.2,,,,,,6.2,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,6.3,6.3,,,,,,6.3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,6.4,6.4,,,,,,6.4,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,6.5,6.5,,,,,,6.5,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,6.6,6.6,,,,,,6.6,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,7.2,7.2,,,,,,7.2,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,7.3,7.3,,,,,,7.3,depth model from Peterson and Lisiecki 2018,
GIK23419,,,,7.6,7.6,,,,,,7.6,depth model from Peterson and Lisiecki 2018,
