Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK16030,,,,6,6,,,,,,6,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,6.2,6.2,,,,,,6.2,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,6.4,6.4,,,,,,6.4,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,6.6,6.6,,,,,,6.6,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,6.8,6.8,,,,,,6.8,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,7,7,,,,,,7,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,7.2,7.2,,,,,,7.2,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,7.4,7.4,,,,,,7.4,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,7.6,7.6,,,,,,7.6,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,7.8,7.8,,,,,,7.8,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,8.2,8.2,,,,,,8.2,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,8.4,8.4,,,,,,8.4,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,8.6,8.6,,,,,,8.6,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,9.2,9.2,,,,,,9.2,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,9.4,9.4,,,,,,9.4,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,9.6,9.6,,,,,,9.6,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,9.8,9.8,,,,,,9.8,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,10,10,,,,,,10,depth model from Peterson and Lisiecki 2018,
GIK16030,,,,10.13,10.13,,,,,,10.13,depth model from Peterson and Lisiecki 2018,
