Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK23258_2,,,,0.95,0.95,,,,,,0.95,depth model from Jonkers et al. 2020,
GIK23258_2,,,,0.98,0.98,,,,,,0.98,depth model from Jonkers et al. 2020,
GIK23258_2,,,,0.99,0.99,,,,,,0.99,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.0,1.0,,,,,,1.0,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.01,1.01,,,,,,1.01,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.02,1.02,,,,,,1.02,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.03,1.03,,,,,,1.03,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.04,1.04,,,,,,1.04,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.05,1.05,,,,,,1.05,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.06,1.06,,,,,,1.06,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.07,1.07,,,,,,1.07,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.09,1.09,,,,,,1.09,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.12,1.12,,,,,,1.12,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.14,1.14,,,,,,1.14,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.15,1.15,,,,,,1.15,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.16,1.16,,,,,,1.16,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.17,1.17,,,,,,1.17,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.21,1.21,,,,,,1.21,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.24,1.24,,,,,,1.24,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.26,1.26,,,,,,1.26,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.28,1.28,,,,,,1.28,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.29,1.29,,,,,,1.29,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.3,1.3,,,,,,1.3,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.31,1.31,,,,,,1.31,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.32,1.32,,,,,,1.32,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.33,1.33,,,,,,1.33,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.34,1.34,,,,,,1.34,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.37,1.37,,,,,,1.37,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.38,1.38,,,,,,1.38,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.39,1.39,,,,,,1.39,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.41,1.41,,,,,,1.41,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.43,1.43,,,,,,1.43,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.44,1.44,,,,,,1.44,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.45,1.45,,,,,,1.45,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.46,1.46,,,,,,1.46,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.47,1.47,,,,,,1.47,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.48,1.48,,,,,,1.48,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.51,1.51,,,,,,1.51,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.52,1.52,,,,,,1.52,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.53,1.53,,,,,,1.53,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.54,1.54,,,,,,1.54,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.55,1.55,,,,,,1.55,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.56,1.56,,,,,,1.56,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.57,1.57,,,,,,1.57,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.58,1.58,,,,,,1.58,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.59,1.59,,,,,,1.59,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.6,1.6,,,,,,1.6,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.61,1.61,,,,,,1.61,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.62,1.62,,,,,,1.62,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.64,1.64,,,,,,1.64,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.68,1.68,,,,,,1.68,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.7,1.7,,,,,,1.7,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.71,1.71,,,,,,1.71,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.73,1.73,,,,,,1.73,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.74,1.74,,,,,,1.74,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.75,1.75,,,,,,1.75,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.76,1.76,,,,,,1.76,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.77,1.77,,,,,,1.77,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.78,1.78,,,,,,1.78,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.79,1.79,,,,,,1.79,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.8,1.8,,,,,,1.8,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.81,1.81,,,,,,1.81,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.82,1.82,,,,,,1.82,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.83,1.83,,,,,,1.83,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.84,1.84,,,,,,1.84,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.85,1.85,,,,,,1.85,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.86,1.86,,,,,,1.86,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.87,1.87,,,,,,1.87,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.88,1.88,,,,,,1.88,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.89,1.89,,,,,,1.89,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.9,1.9,,,,,,1.9,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.91,1.91,,,,,,1.91,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.92,1.92,,,,,,1.92,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.93,1.93,,,,,,1.93,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.94,1.94,,,,,,1.94,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.95,1.95,,,,,,1.95,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.96,1.96,,,,,,1.96,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.97,1.97,,,,,,1.97,depth model from Jonkers et al. 2020,
GIK23258_2,,,,1.99,1.99,,,,,,1.99,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.0,2.0,,,,,,2.0,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.01,2.01,,,,,,2.01,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.02,2.02,,,,,,2.02,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.03,2.03,,,,,,2.03,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.04,2.04,,,,,,2.04,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.05,2.05,,,,,,2.05,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.06,2.06,,,,,,2.06,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.07,2.07,,,,,,2.07,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.08,2.08,,,,,,2.08,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.09,2.09,,,,,,2.09,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.1,2.1,,,,,,2.1,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.11,2.11,,,,,,2.11,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.13,2.13,,,,,,2.13,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.14,2.14,,,,,,2.14,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.15,2.15,,,,,,2.15,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.16,2.16,,,,,,2.16,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.17,2.17,,,,,,2.17,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.18,2.18,,,,,,2.18,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.19,2.19,,,,,,2.19,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.2,2.2,,,,,,2.2,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.21,2.21,,,,,,2.21,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.22,2.22,,,,,,2.22,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.23,2.23,,,,,,2.23,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.24,2.24,,,,,,2.24,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.25,2.25,,,,,,2.25,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.26,2.26,,,,,,2.26,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.28,2.28,,,,,,2.28,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.29,2.29,,,,,,2.29,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.3,2.3,,,,,,2.3,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.31,2.31,,,,,,2.31,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.32,2.32,,,,,,2.32,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.33,2.33,,,,,,2.33,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.34,2.34,,,,,,2.34,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.35,2.35,,,,,,2.35,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.36,2.36,,,,,,2.36,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.37,2.37,,,,,,2.37,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.38,2.38,,,,,,2.38,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.39,2.39,,,,,,2.39,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.4,2.4,,,,,,2.4,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.41,2.41,,,,,,2.41,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.42,2.42,,,,,,2.42,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.43,2.43,,,,,,2.43,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.44,2.44,,,,,,2.44,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.45,2.45,,,,,,2.45,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.46,2.46,,,,,,2.46,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.47,2.47,,,,,,2.47,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.48,2.48,,,,,,2.48,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.49,2.49,,,,,,2.49,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.5,2.5,,,,,,2.5,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.51,2.51,,,,,,2.51,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.52,2.52,,,,,,2.52,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.53,2.53,,,,,,2.53,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.54,2.54,,,,,,2.54,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.55,2.55,,,,,,2.55,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.56,2.56,,,,,,2.56,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.57,2.57,,,,,,2.57,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.58,2.58,,,,,,2.58,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.59,2.59,,,,,,2.59,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.6,2.6,,,,,,2.6,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.61,2.61,,,,,,2.61,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.62,2.62,,,,,,2.62,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.63,2.63,,,,,,2.63,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.64,2.64,,,,,,2.64,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.65,2.65,,,,,,2.65,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.66,2.66,,,,,,2.66,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.67,2.67,,,,,,2.67,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.68,2.68,,,,,,2.68,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.69,2.69,,,,,,2.69,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.7,2.7,,,,,,2.7,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.71,2.71,,,,,,2.71,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.72,2.72,,,,,,2.72,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.73,2.73,,,,,,2.73,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.74,2.74,,,,,,2.74,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.75,2.75,,,,,,2.75,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.76,2.76,,,,,,2.76,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.77,2.77,,,,,,2.77,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.78,2.78,,,,,,2.78,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.79,2.79,,,,,,2.79,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.8,2.8,,,,,,2.8,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.81,2.81,,,,,,2.81,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.82,2.82,,,,,,2.82,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.83,2.83,,,,,,2.83,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.84,2.84,,,,,,2.84,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.85,2.85,,,,,,2.85,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.86,2.86,,,,,,2.86,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.87,2.87,,,,,,2.87,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.88,2.88,,,,,,2.88,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.89,2.89,,,,,,2.89,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.9,2.9,,,,,,2.9,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.91,2.91,,,,,,2.91,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.92,2.92,,,,,,2.92,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.93,2.93,,,,,,2.93,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.94,2.94,,,,,,2.94,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.95,2.95,,,,,,2.95,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.96,2.96,,,,,,2.96,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.97,2.97,,,,,,2.97,depth model from Jonkers et al. 2020,
GIK23258_2,,,,2.98,2.98,,,,,,2.98,depth model from Jonkers et al. 2020,
GIK23258_2,,,,3.0,3.0,,,,,,3.0,depth model from Jonkers et al. 2020,
GIK23258_2,,,,3.01,3.01,,,,,,3.01,depth model from Jonkers et al. 2020,
GIK23258_2,,,,3.04,3.04,,,,,,3.04,depth model from Jonkers et al. 2020,
GIK23258_2,,,,3.05,3.05,,,,,,3.05,depth model from Jonkers et al. 2020,
