Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
RAPiD-15-4P,,,,4.715,4.715,,,,,,4.715,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.735,4.735,,,,,,4.735,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.745,4.745,,,,,,4.745,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.755,4.755,,,,,,4.755,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.765,4.765,,,,,,4.765,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.785,4.785,,,,,,4.785,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.805,4.805,,,,,,4.805,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.815,4.815,,,,,,4.815,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.825,4.825,,,,,,4.825,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.835,4.835,,,,,,4.835,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.845,4.845,,,,,,4.845,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.855,4.855,,,,,,4.855,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.865,4.865,,,,,,4.865,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.875,4.875,,,,,,4.875,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.895,4.895,,,,,,4.895,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.905,4.905,,,,,,4.905,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.915,4.915,,,,,,4.915,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.925,4.925,,,,,,4.925,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.935,4.935,,,,,,4.935,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.945,4.945,,,,,,4.945,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.955,4.955,,,,,,4.955,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.965,4.965,,,,,,4.965,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.975,4.975,,,,,,4.975,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.985,4.985,,,,,,4.985,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,4.995,4.995,,,,,,4.995,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.005,5.005,,,,,,5.005,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.015,5.015,,,,,,5.015,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.025,5.025,,,,,,5.025,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.035,5.035,,,,,,5.035,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.045,5.045,,,,,,5.045,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.055,5.055,,,,,,5.055,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.065,5.065,,,,,,5.065,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.075,5.075,,,,,,5.075,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.085,5.085,,,,,,5.085,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.095,5.095,,,,,,5.095,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.105,5.105,,,,,,5.105,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.115,5.115,,,,,,5.115,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.125,5.125,,,,,,5.125,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.135,5.135,,,,,,5.135,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.155,5.155,,,,,,5.155,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.165,5.165,,,,,,5.165,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.175,5.175,,,,,,5.175,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.185,5.185,,,,,,5.185,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.195,5.195,,,,,,5.195,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.205,5.205,,,,,,5.205,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.215,5.215,,,,,,5.215,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.225,5.225,,,,,,5.225,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.235,5.235,,,,,,5.235,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.245,5.245,,,,,,5.245,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.255,5.255,,,,,,5.255,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.265,5.265,,,,,,5.265,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.285,5.285,,,,,,5.285,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.305,5.305,,,,,,5.305,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.325,5.325,,,,,,5.325,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.345,5.345,,,,,,5.345,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.365,5.365,,,,,,5.365,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.385,5.385,,,,,,5.385,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.405,5.405,,,,,,5.405,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.425,5.425,,,,,,5.425,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.445,5.445,,,,,,5.445,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.505,5.505,,,,,,5.505,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.545,5.545,,,,,,5.545,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.565,5.565,,,,,,5.565,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.585,5.585,,,,,,5.585,depth model from Jonkers et al. 2020,
RAPiD-15-4P,,,,5.605,5.605,,,,,,5.605,depth model from Jonkers et al. 2020,
