/* DATA DESCRIPTION:
Citation:	Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): Stable carbon and oxygen isotope ratios of benthic foraminifera from sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58220, 
	In supplement to: Shackleton, NJ et al. (2000): Phase relationships between millennial-scale events 64,000-24,000 years ago. Paleoceanography, 15(6), 565-569, https://doi.org/10.1029/2000PA000513
Project(s):	International Marine Global Change Study (IMAGES)
Coverage:	LATITUDE: 37.799833 * LONGITUDE: -10.166500
	DATE/TIME START: 1995-07-09T00:00:00 * DATE/TIME END: 1995-07-09T00:00:00
	MINIMUM DEPTH, sediment/rock: 0.00 m * MAXIMUM DEPTH, sediment/rock: 29.80 m
Event(s):	MD95-2042 (MD952042) * LATITUDE: 37.799833 * LONGITUDE: -10.166500 * DATE/TIME: 1995-07-09T00:00:00 * ELEVATION: -3146.0 m * Recovery: 40 m * LOCATION: Marge Ibérique * CAMPAIGN: MD101 (IMAGES I) (URI: hdl:10013/epic.37487.d001) * BASIS: Marion Dufresne (1995) (URI: http://www.institut-polaire.fr/ipev/bases_et_navires/le_marion_dufresne) * METHOD/DEVICE: Calypso Corer (CALYPSO) * COMMENT: XXVII Sections, OK; core bent
Comment:	Analysed size fraction >250 µm
Parameter(s):	DEPTH, sediment/rock [m] (Depth) * GEOCODE
	Cibicidoides wuellerstorfi, δ18O [‰ PDB] (C. wuellerstorfi δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Cibicidoides wuellerstorfi, δ18O [‰ PDB] (C. wuellerstorfi δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted, raw data + 0.64 per mil (Shackleton & Opdyke, 1973, doi:10.1016/0033-5894(73)90052-5)
	Cibicidoides wuellerstorfi, δ13C [‰ PDB] (C. wuellerstorfi δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Globobulimina affinis, δ18O [‰ PDB] (G. affinis δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Globobulimina affinis, δ18O [‰ PDB] (G. affinis δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted, raw data -0.3 per mil (compare Fig. 2)
	Globobulimina affinis, δ13C [‰ PDB] (G. affinis δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Hoeglundina elegans, δ18O [‰ PDB] (H. elegans δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Hoeglundina elegans, δ18O [‰ PDB] (H. elegans δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Hoeglundina elegans, δ13C [‰ PDB] (H. elegans δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Melonis barleeanus, δ18O [‰ PDB] (M. barleeanus δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Melonis barleeanus, δ18O [‰ PDB] (M. barleeanus δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Melonis barleeanus, δ13C [‰ PDB] (M. barleeanus δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Uvigerina peregrina, δ18O [‰ PDB] (U. peregrina δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Uvigerina peregrina, δ18O [‰ PDB] (U. peregrina δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Uvigerina peregrina, δ13C [‰ PDB] (U. peregrina δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Cibicidoides spp., δ18O [‰ PDB] (Cibicidoides spp. δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Cibicidoides spp., δ18O [‰ PDB] (Cibicidoides spp. δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Cibicidoides spp., δ13C [‰ PDB] (Cibicidoides spp. δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	2916 data points
*/
Depth [m]	C. wuellerstorfi δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	C. wuellerstorfi δ18O [‰ PDB] (adjusted, raw data + 0.64 per...)	C. wuellerstorfi δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	G. affinis δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	G. affinis δ18O [‰ PDB] (adjusted, raw data -0.3 per m...)	G. affinis δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	H. elegans δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	H. elegans δ18O [‰ PDB] (adjusted, adjusted for vital ...)	H. elegans δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	M. barleeanus δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	M. barleeanus δ18O [‰ PDB] (adjusted, adjusted for vital ...)	M. barleeanus δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	U. peregrina δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	U. peregrina δ18O [‰ PDB] (adjusted, adjusted for vital ...)	U. peregrina δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	Cibicidoides spp. δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	Cibicidoides spp. δ18O [‰ PDB] (adjusted, adjusted for vital ...)	Cibicidoides spp. δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)
9.16				5.28	4.98	-2.04												
9.24				5.03	4.73	-1.92												
9.28				5.19	4.89	-2.05							4.99	4.84	-0.95			
9.32				5.32	5.02	-1.88							4.95	4.80	-1.17			
9.36													5.02	4.87	-1.03			
9.40	4.22	4.86	0.21										4.78	4.63	-0.98			
9.44				4.89	4.59	-2.00							5.02	4.87	-1.13			
9.48													5.08	4.93	-1.08			
9.52	4.19	4.83	0.30										5.13	4.98	-1.04			
9.56				5.23	4.93	-1.83							5.14	4.99	-0.98			
9.60	4.29	4.93	0.27										4.87	4.72	-1.11			
9.64				5.34	5.04	-1.59							5.12	4.97	-0.97			
9.68													5.08	4.93	-0.88			
9.72				4.91	4.61	-2.01												
9.76				5.17	4.87	-1.92												
9.80													4.89	4.74	-1.06			
9.84													5.00	4.85	-0.88			
9.96				5.14	4.84	-1.67												
10.00	3.97	4.61	0.23	4.98	4.68	-1.73												
10.04				4.74	4.44	-1.86							4.84	4.69	-0.95			
10.08				5.06	4.76	-2.18												
10.12				5.12	4.82	-1.69												
10.16				4.92	4.62	-2.19												
10.20				5.00	4.70	-2.17												
10.24				5.05	4.75	-2.20												
10.28				4.90	4.60	-2.05												
10.36				5.14	4.84	-1.58												
10.36				4.47	4.17	-1.65							4.44	4.29	-0.66			
10.40	4.05	4.69	0.25	4.93	4.63	-1.81							4.97	4.82	-0.69			
10.44				4.79	4.49	-1.74							4.87	4.72	-0.76			
10.48	4.05	4.69	0.08	5.02	4.72	-1.87												
10.52	3.89	4.53	0.14	5.01	4.71	-1.68							4.69	4.54	-0.92			
10.56	3.82	4.46	0.11	4.88	4.58	-1.78												
10.60				4.85	4.55	-1.78												
10.64	3.96	4.60	0.35	4.77	4.47	-1.90												
10.68				4.95	4.65	-1.76												
10.72				4.93	4.63	-1.76												
10.76				4.81	4.51	-1.74												
10.76				5.08	4.78	-1.90												
10.80				5.15	4.85	-1.68												
10.84				4.91	4.61	-1.82												
10.88				5.06	4.76	-1.67												
10.92				5.08	4.78	-1.67												
10.96				4.89	4.59	-1.90												
11.00				4.92	4.62	-1.94												
11.04	4.11	4.75	0.04	5.15	4.85	-1.83												
11.08				5.16	4.86	-1.72							4.62	4.47	-1.12			
11.12				4.94	4.64	-1.91												
11.16	3.95	4.59	0.11															
11.20	4.12	4.76	0.33	5.24	4.94	-1.78												
11.24													4.72	4.57	-0.74			
11.24				4.83	4.53	-1.92							4.55	4.40	-1.08			
11.28				4.79	4.49	-1.97							4.67	4.52	-0.84			
11.32				4.98	4.68	-1.81												
11.36	4.11	4.75	0.11															
11.40				5.10	4.80	-1.68												
11.44				5.04	4.74	-1.66												
11.48				4.99	4.69	-1.79												
11.52	4.04	4.68	0.20	4.98	4.68	-1.77												
11.56	4.22	4.86	0.40	5.10	4.80	-1.91												
11.60	4.12	4.76	0.62															
11.64				5.10	4.80	-1.55												
11.68				4.91	4.61	-1.88												
11.72				4.89	4.59	-1.73												
11.76				4.85	4.55	-1.79												
11.80				4.77	4.47	-1.76												
11.84				4.93	4.63	-1.67												
11.88				4.94	4.64	-1.76												
11.92				5.00	4.70	-1.67												
11.96	4.07	4.71	0.56	4.92	4.62	-1.61							4.90	4.75	-0.87			
12.00	3.90	4.54	0.21	5.14	4.84	-1.56							4.89	4.74	-1.00			
12.04	3.84	4.48	0.59	5.11	4.81	-1.55												
12.08	3.90	4.54	0.34	4.80	4.50	-1.89												
12.12				4.90	4.60	-1.63												
12.16	4.05	4.69	0.37															
12.20				4.83	4.53	-1.73												
12.20	3.95	4.59	0.73	4.90	4.60	-1.82												
12.24	3.95	4.59	0.58	4.86	4.56	-1.67												
12.28				4.74	4.44	-1.74												
12.32	3.97	4.61	0.59	4.98	4.68	-1.67												
12.36													4.70	4.55	-0.96			
12.40				4.94	4.64	-1.84							4.72	4.57	-0.76			
12.44				4.99	4.69	-1.67							4.64	4.49	-0.87			
12.48	3.79	4.43	0.45	4.73	4.43	-1.55							4.70	4.55	-0.97			
12.50	3.97	4.61	0.71	4.81	4.51	-1.90							4.72	4.57	-0.92			
12.52				4.89	4.59	-1.73							4.66	4.51	-0.86			
12.56													4.86	4.71	-0.77			
12.56				5.12	4.82	-1.78							4.85	4.70	-0.84			
12.60	3.78	4.42	0.49	4.88	4.58	-1.88							4.61	4.46	-0.83			
12.64	3.65	4.29	0.37	4.72	4.42	-2.03												
12.68				4.69	4.39	-1.97												
12.70	3.70	4.34	0.16	4.72	4.42	-1.97												
12.72	3.47	4.11	0.21	4.66	4.36	-2.07												
12.76				4.72	4.42	-1.88												
12.80				4.68	4.38	-1.86												
12.84				4.69	4.39	-1.99												
12.88				5.02	4.72	-1.82												
12.88	3.69	4.33	0.63	4.75	4.45	-1.95							4.49	4.34	-1.22			
12.92				4.76	4.46	-1.90												
12.96				4.89	4.59	-1.93												
12.96													4.74	4.59	-0.78			
13.00	3.89	4.53	0.51	4.84	4.54	-1.80												
13.04	3.89	4.53	0.59	4.82	4.52	-1.66							4.62	4.47	-1.00			
13.08	3.75	4.39	0.52															
13.12	3.70	4.34	0.25															
13.16	3.91	4.55	0.64															
13.20	3.72	4.36	0.62															
13.24	3.80	4.44	0.45															
13.28	3.74	4.38	0.68															
13.32				4.55	4.25	-2.13												
13.36				4.56	4.26	-2.04												
13.40	3.70	4.34	0.71	4.58	4.28	-2.01												
13.44				4.57	4.27	-2.05												
13.48				4.58	4.28	-1.99												
13.52				4.62	4.32	-1.97												
13.56				4.53	4.23	-1.86												
13.60				4.71	4.41	-1.79												
13.64	3.63	4.27	0.04	4.92	4.62	-1.49												
13.68				4.75	4.45	-1.46												
13.72				4.83	4.53	-1.82												
13.76	3.75	4.39	0.03	4.95	4.65	-1.65												
13.80				4.88	4.58	-1.66												
13.84				4.87	4.57	-1.62												
13.88				4.94	4.64	-1.61												
13.92				4.97	4.67	-1.60												
13.96				4.88	4.58	-1.84												
14.00	3.94	4.58	0.34	5.02	4.72	-1.45												
14.04				5.03	4.73	-1.51												
14.08				4.71	4.41	-1.60												
14.12				5.12	4.82	-1.54												
14.16	3.95	4.59	0.36	4.93	4.63	-1.71												
14.20				4.99	4.69	-1.56												
14.24				4.99	4.69	-1.53												
14.28	3.91	4.55	0.48	4.96	4.66	-1.67												
14.32	4.03	4.67	0.47	4.76	4.46	-1.75												
14.36				4.79	4.49	-1.76												
14.40				4.82	4.52	-1.67												
14.44				4.88	4.58	-1.82												
14.48				4.50	4.20	-1.51												
14.52				4.92	4.62	-1.71												
14.52				4.97	4.67	-1.50												
14.56				5.12	4.82	-1.51							4.85	4.70	-0.96			
14.60				5.10	4.80	-1.47												
14.64	3.94	4.58	0.48	5.03	4.73	-1.70												
14.68	3.83	4.47	0.60										4.80	4.65	-1.01			
14.72	3.94	4.58	0.68	4.78	4.48	-1.69												
14.76				5.07	4.77	-2.03												
14.76	3.89	4.53	0.62	4.98	4.68	-1.55							5.07	4.92	-0.61			
14.80	3.90	4.54	0.62															
14.80	3.90	4.54	0.76															
14.84	3.82	4.46	0.42	4.61	4.31	-1.91												
14.88				4.79	4.49	-1.59												
14.92	3.92	4.56	0.37	4.83	4.53	-1.74												
14.96				4.95	4.65	-1.76												
15.00				4.79	4.49	-1.55												
15.04	4.00	4.64	0.51	5.09	4.79	-1.93												
15.08	3.79	4.43	0.41															
15.12	4.10	4.74	0.63	5.10	4.80	-1.37												
15.16				4.97	4.67	-1.59												
15.16	3.90	4.54	0.56	4.95	4.65	-1.64												
15.20				4.78	4.48	-1.75												
15.24				4.71	4.41	-1.90												
15.28	3.89	4.53	0.69	4.76	4.46	-1.87												
15.32	3.78	4.42	0.66	4.88	4.58	-1.76												
15.36	3.72	4.36	0.78	4.84	4.54	-1.63												
15.40				4.66	4.36	-1.79												
15.44	3.75	4.39	0.76															
15.48				4.66	4.36	-1.96												
15.52	3.28	3.92	0.07	4.52	4.22	-2.00												
15.56				4.53	4.23	-1.97												
15.60				4.53	4.23	-2.00												
15.64				4.38	4.08	-2.21												
15.68				4.71	4.41	-2.14												
15.72	3.50	4.14	-0.04	4.72	4.42	-2.07												
15.76				4.82	4.52	-1.99												
15.80				4.84	4.54	-1.92												
15.84	3.66	4.30	0.24	4.90	4.60	-1.76												
15.88	3.60	4.24	0.19	4.87	4.57	-1.86												
15.92				4.97	4.67	-1.40												
15.96				4.75	4.45	-1.64												
16.00				4.85	4.55	-1.60												
16.04	4.02	4.66	0.62	5.05	4.75	-1.82												
16.08	3.97	4.61	0.42	4.88	4.58	-1.88												
16.12	4.11	4.75	0.55	4.78	4.48	-1.58												
16.16	3.81	4.45	0.57										4.66	4.51	-1.08			
16.20				4.87	4.57	-1.74												
16.24	4.14	4.78	0.52															
16.28				5.04	4.74	-1.60												
16.32				4.90	4.60	-1.93												
16.36	3.93	4.57	0.53	5.01	4.71	-1.84												
16.40	3.89	4.53	0.47	4.83	4.53	-1.89												
16.44	3.82	4.46	0.68															
16.48	3.69	4.33	0.67	4.85	4.55	-1.74												
16.52	3.80	4.44	0.73	4.63	4.33	-1.92												
16.56	3.86	4.50	0.63															
16.60	3.55	4.19	0.56															
16.64	3.74	4.38	0.81	4.75	4.45	-1.94												
16.72				4.64	4.34	-1.84												
16.76				4.56	4.26	-2.00												
16.80				4.51	4.21	-1.91												
16.84				4.75	4.45	-2.06												
16.88				4.78	4.48	-2.17												
16.92				4.72	4.42	-1.97												
16.96	3.71	4.35	0.36	4.89	4.59	-1.93												
17.00	3.50	4.14	0.24										4.56	4.41	-1.08			
17.04				4.85	4.55	-2.06												
17.08	3.73	4.37	0.40	4.79	4.49	-1.91												
17.12				4.81	4.51	-2.13												
17.16				4.78	4.48	-2.11												
17.20	3.46	4.10	-0.07	4.79	4.49	-2.08												
17.24				4.89	4.59	-2.04												
17.27	3.95	4.59	0.45	4.91	4.61	-1.77												
17.30	4.01	4.65	0.48															
17.33	3.81	4.45	0.50															
17.36	3.94	4.58	0.70															
17.40	3.92	4.56	0.55															
17.44	3.80	4.44	0.60	4.80	4.50	-2.03												
17.47	3.76	4.40	0.50	4.45	4.15	-2.11												
17.50	3.76	4.40	0.48															
17.53	3.87	4.51	0.58	4.75	4.45	-2.05												
17.57	3.56	4.20	0.36	4.74	4.44	-2.01												
17.60	3.55	4.19	0.36															
17.64	3.79	4.43	0.39	4.70	4.40	-2.04												
17.68	3.72	4.36	0.20															
17.72				4.46	4.16	-2.38												
17.76				4.28	3.98	-2.38												
17.80	3.41	4.05	0.13															
17.83				4.70	4.40	-2.14												
17.86				4.77	4.47	-2.20												
17.90				4.62	4.32	-2.07												
17.93				4.77	4.47	-2.07												
17.97				4.65	4.35	-2.10												
18.00				4.58	4.28	-1.95												
18.03				4.90	4.60	-2.34												
18.06	3.79	4.43	-0.17	4.83	4.53	-2.21												
18.10				4.70	4.40	-2.35												
18.13				4.78	4.48	-2.08												
18.17				4.81	4.51	-2.21												
18.20				4.82	4.52	-2.16												
18.23				4.91	4.61	-2.16												
18.27	3.71	4.35	-0.31	4.85	4.55	-2.04												
18.30				4.80	4.50	-2.28												
18.33				4.86	4.56	-2.20												
18.37				4.83	4.53	-2.35												
18.40				4.73	4.43	-2.38												
18.44				4.99	4.69	-2.40												
18.48				5.03	4.73	-2.23												
18.52				5.10	4.80	-2.57												
18.56				5.03	4.73	-2.43												
18.60													4.82	4.67	-1.19			
18.64	3.99	4.63	-0.06										4.93	4.78	-1.01			
18.68													4.89	4.74	-1.13			
18.72	4.19	4.83	0.20	4.79	4.49	-2.19							5.00	4.85	-0.99			
18.76				4.97	4.67	-2.20												
18.80				4.89	4.59	-2.69												
18.84				5.05	4.75	-2.85							4.83	4.68	-0.82			
18.88				5.08	4.78	-2.45							4.90	4.75	-0.76			
18.92													4.76	4.61	-0.80			
18.96				4.86	4.56	-2.84												
19.00													4.74	4.59	-0.78			
19.03													4.72	4.57	-1.01			
19.08				4.97	4.67	-2.30							4.63	4.48	-0.73			
19.12													4.69	4.54	-1.00			
19.16				4.89	4.59	-2.26							4.74	4.59	-1.01			
19.20													4.88	4.73	-0.86			
19.24				4.86	4.56	-2.21							4.76	4.61	-1.06			
19.28				4.92	4.62	-2.42												
19.32				4.95	4.65	-1.96							4.84	4.69	-0.87			
19.36				4.93	4.63	-2.07							4.69	4.54	-0.97			
19.40													4.64	4.49	-0.77			
19.43													4.74	4.59	-0.92			
19.48													4.84	4.69	-0.90			
19.50	3.93	4.57	-0.05										4.54	4.39	-0.87			
19.53	3.72	4.36	0.26	4.76	4.46	-2.23												
19.57													4.81	4.66	-0.67			
19.60													4.58	4.43	-0.72			
19.64				4.71	4.41	-2.06												
19.67													4.48	4.33	-0.77			
19.70	4.09	4.73	0.46										4.10	3.95	-0.65			
19.73				4.68	4.38	-1.93							4.69	4.54	-0.38			
19.77				4.75	4.45	-2.01												
19.80													4.51	4.36	-0.37			
19.83				4.43	4.13	-2.09												
19.87				4.27	3.97	-2.27							4.45	4.30	-0.49			
19.93				4.22	3.92	-2.27												
19.97				4.46	4.16	-2.27							4.34	4.19	-0.62			
20.00				4.64	4.34	-2.16												
20.03	3.82	4.46	0.37	4.67	4.37	-2.28												
20.07				4.76	4.46	-2.08												
20.11	4.00	4.64	0.56										4.33	4.18	-0.45			
20.14	3.60	4.24	0.73	4.63	4.33	-1.99												
20.17	3.65	4.29	0.65															
20.20	3.78	4.42	0.94															
20.23	3.48	4.12	0.73															
20.27	2.93	3.57	0.81	4.19	3.89	-2.21												
20.30				4.20	3.90	-2.15												
20.33	3.40	4.04	0.57	4.21	3.91	-2.08												
20.37	3.13	3.77	0.35	4.27	3.97	-2.19												
20.40				4.45	4.15	-1.90												
20.43				4.25	3.95	-2.01												
20.47	3.28	3.92	0.40	4.40	4.10	-1.98												
20.50	3.67	4.31	0.40	4.46	4.16	-1.80												
20.53				4.48	4.18	-2.06												
20.56	3.64	4.28	0.81	4.48	4.18	-2.09												
20.60	3.55	4.19	0.57	4.52	4.22	-1.94												
20.63	3.58	4.22	0.79															
20.67	3.55	4.19	0.83															
20.70	3.61	4.25	0.75															
20.73	3.50	4.14	0.84	4.32	4.02	-2.13												
20.77	3.34	3.98	0.53															
20.80	3.36	4.00	0.67															
20.87	3.51	4.15	0.76															
20.90	3.51	4.15	0.82															
20.90	3.33	3.97	0.77										3.96	3.81	-0.15			
20.93	3.47	4.11	0.81															
20.97	3.45	4.09	0.66															
21.00	3.38	4.02	0.59															
21.03	3.31	3.95	0.78															
21.07	3.40	4.04	0.63	4.31	4.01	-2.17												
21.13	3.24	3.88	0.81	4.13	3.83	-2.22												
21.17	3.29	3.93	0.78	4.35	4.05	-2.15												
21.20	3.02	3.66	0.79															
21.23	3.26	3.90	0.78	4.07	3.77	-2.10												
21.27	3.41	4.05	0.48	4.15	3.85	-2.63												
21.30	3.02	3.66	0.53															
21.33	2.95	3.59	0.43	4.20	3.90	-2.72												
21.37	2.99	3.63	0.12	3.83	3.53	-3.04												
21.40				3.98	3.68	-3.09												
21.43				3.88	3.58	-3.07												
21.47	3.12	3.76	0.28	4.14	3.84	-2.98												
21.50	3.16	3.80	0.02															
21.53				4.13	3.83	-2.81												
21.57				4.17	3.87	-2.87												
21.60				4.32	4.02	-2.83												
21.63				4.36	4.06	-3.07												
21.67				4.45	4.15	-2.96												
21.73	3.42	4.06	0.05	4.44	4.14	-2.76												
21.80													4.33	4.18	-0.69			
21.83	3.65	4.29	0.45										4.25	4.10	-0.70			
21.87													4.32	4.17	-0.57			
21.90	3.73	4.37	0.66										4.34	4.19	-0.71			
21.93	3.47	4.11	0.60	4.54	4.24	-2.28												
21.97				4.50	4.20	-2.05												
22.00													4.15	4.00	-0.70			
22.03	3.59	4.23	0.52															
22.07	3.43	4.07	0.65	4.30	4.00	-1.68												
22.10	3.46	4.10	0.88										4.12	3.97	-0.53			
22.13				4.10	3.80	-1.60							4.16	4.01	-0.60			
22.17	3.32	3.96	0.79	4.23	3.93	-2.00												
22.20	3.32	3.96	0.76										3.94	3.79	-0.49			
22.23	3.33	3.97	0.71															
22.27	3.32	3.96	0.69	4.31	4.01	-1.92												
22.30	3.32	3.96	0.65															
22.33				4.30	4.00	-2.22												
22.37	3.41	4.05	0.79															
22.40				4.17	3.87	-1.91												
22.43	3.20	3.84	0.79	4.15	3.85	-1.97												
22.47				4.24	3.94	-2.00												
22.50	3.35	3.99	0.69															
22.53	3.24	3.88	0.83										3.87	3.72	-0.48			
22.57				3.85	3.55	-2.14							3.94	3.79	-0.37			
22.60	3.08	3.72	0.62															
22.63													3.89	3.74	-0.16			
22.67	3.11	3.75	0.66															
22.70	3.16	3.80	0.57										3.67	3.52	-0.52			
22.73	3.04	3.68	0.64										3.77	3.62	-0.43			
22.77	3.24	3.88	0.75	4.07	3.77	-2.35							3.94	3.79	-0.29			
22.80	3.19	3.83	0.77															
22.83	3.24	3.88	0.70										3.92	3.77	-0.27			
22.87													3.86	3.71	-0.30			
22.90	3.20	3.84	0.81										3.65	3.50	-0.37			
22.93	3.23	3.87	0.81										3.85	3.70	-0.57			
22.97	3.25	3.89	0.57										4.06	3.91	-0.21			
23.00	3.19	3.83	0.71															
23.03													3.85	3.70	-0.49			
23.07	3.15	3.79	0.79	4.04	3.74	-2.30							3.87	3.72	-0.41			
23.10	3.06	3.70	0.67										3.76	3.61	-0.41			
23.13	3.17	3.81	0.74	4.04	3.74	-2.07							3.91	3.76	-0.27			
23.17	3.18	3.82	0.63	3.92	3.62	-2.34												
23.20	3.22	3.86	0.73															
23.23	3.32	3.96	0.70	4.19	3.89	-2.11							3.75	3.60	-0.50			
23.27													4.02	3.87	-0.52			
23.30	3.21	3.85	0.64										3.85	3.70	-0.41			
23.33	3.23	3.87	0.66	4.11	3.81	-2.36												
23.37				4.16	3.86	-2.43							4.00	3.85	-0.63			
23.40				4.50	4.20	-2.30												
23.40				4.25	3.95	-2.41												
23.44													3.76	3.61	-0.59			
23.48													3.70	3.55	-0.41			
23.50				4.12	3.82	-2.23												
23.52													3.75	3.60	-0.51			
23.52	3.10	3.74	0.34										3.73	3.58	-0.39			
23.56													4.17	4.02	-0.48			
23.60	3.55	4.19	0.54										4.26	4.11	-0.64			
23.64													4.15	4.00	-0.61			
23.64	3.58	4.22	0.47										4.20	4.05	-0.64			
23.68													3.89	3.74	-0.60			
23.68	3.56	4.20	0.40										4.01	3.86	-0.58			
23.70	3.26	3.90	0.48	4.32	4.02	-2.17							4.19	4.04	-0.53			
23.72	3.47	4.11	0.30										4.05	3.90	-0.65			
23.72	3.42	4.06	0.53										4.09	3.94	-0.50			
23.76	3.35	3.99	0.52										4.05	3.90	-0.67			
23.76	3.41	4.05	0.60										4.08	3.93	-0.63			
23.80	3.34	3.98	0.80	4.33	4.03	-2.20												
23.84													4.02	3.87	-0.70			
23.84	3.36	4.00	0.49										3.95	3.80	-0.68			
23.88	3.38	4.02	0.32										3.82	3.67	-0.52			
23.92	3.15	3.79	0.02	4.21	3.91	-2.26												
23.96	3.58	4.22	0.02										4.15	4.00	-0.88			
24.04	3.74	4.38	0.33															
24.04	3.69	4.33	0.40										4.09	3.94	-1.07			
24.08	3.58	4.22	0.13															
24.08	3.62	4.26	0.27										4.42	4.27	-0.81			
24.12	3.68	4.32	0.46										4.34	4.19	-0.59			
24.12	3.61	4.25	0.28										4.44	4.29	-0.72			
24.16	3.50	4.14	0.39															
24.16	3.68	4.32	0.36										3.97	3.82	-0.57			
24.20	3.55	4.19	0.39										4.10	3.95	-0.79			
24.24	3.56	4.20	0.35															
24.24	3.47	4.11	0.35										4.28	4.13	-0.39			
24.28	3.65	4.29	0.22										4.24	4.09	-0.49			
24.32	3.48	4.12	0.66										4.23	4.08	-0.56			
24.36	3.45	4.09	0.44															
24.36	3.34	3.98	0.57															
24.40													4.09	3.94	-0.78			
24.44	3.36	4.00	0.47															
24.44	3.38	4.02	0.55										4.02	3.87	-0.49			
24.48	3.30	3.94	0.49										3.99	3.84	-0.48			
24.52	3.36	4.00	0.57															
24.52	3.01	3.65	0.36										3.95	3.80	-0.41			
24.56	3.29	3.93	0.59															
24.56	3.14	3.78	0.56										3.81	3.66	-0.45			
24.60	3.17	3.81	0.50										3.89	3.74	-0.63			
24.64	3.39	4.03	0.47															
24.64	3.16	3.80	0.63															
24.68	3.05	3.69	0.38															
24.72	3.05	3.69	0.51															
24.76	3.05	3.69	0.62															
24.79	3.07	3.71	0.64															
24.84	2.72	3.36	0.65															
24.88	2.81	3.45	0.37															
24.92	2.64	3.28	0.78															
24.96	2.70	3.34	0.52															
25.00	2.58	3.22	0.64															
25.04	2.58	3.22	0.69															
25.08	2.63	3.27	0.78															
25.12	2.61	3.25	0.80															
25.16	2.39	3.03	0.85															
25.20	2.58	3.22	0.73															
25.24	2.50	3.14	0.87															
