Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
NA87-22,,6.605,,92189,G. bulloides,40100,1700,1700,430,200,200,43539,1006,1363,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
NA87-22,,6.605,,92179,N. pachyderma s.,43400,2500,2500,430,200,200,46616,1992,3414,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
NA87-22,,7.005,,92190,G. bulloides,44000,2800,2800,430,200,200,47339,2675,3471,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
NA87-22,,7.155,,91192,G. bulloides,42400,2200,2200,430,200,200,45496,1641,2659,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
NA87-22,,2.7910000000000004,alignment of %Nps to NGRIP,,,,,,,,,11660,50,50,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,2.885,alignment of %Nps to NGRIP,,,,,,,,,12925,250,250,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Rassmussen et al., 2014",,
NA87-22,,3.3930000000000002,alignment of %Nps to NGRIP,,,,,,,,,14622,100,100,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,4.8,alignment of %Nps to NGRIP,,,,,,,,,23246,300,300,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,5.22,alignment of %Nps to NGRIP,,,,,,,,,27655,420,420,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,5.446000000000001,alignment of %Nps to NGRIP,,,,,,,,,28806,450,450,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,5.55,alignment of %Nps to NGRIP,,,,,,,,,30652,570,570,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: interpolated from ""Wolff-QSR10""",,
NA87-22,,5.747000000000001,alignment of %Nps to NGRIP,,,,,,,,,32418,570,570,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,5.87,alignment of %Nps to NGRIP,,,,,,,,,33668,610,610,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,6.042999999999999,alignment of %Nps to NGRIP,,,,,,,,,35412,660,660,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,6.285,alignment of %Nps to NGRIP aided by reasonable res ages,,,,,,,,,38097,725,725,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,6.4,alignment of %Nps to NGRIP aided by reasonable res ages,,,,,,,,,40008,790,790,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,6.51,alignment of %Nps to NGRIP aided by reasonable res ages,,,,,,,,,41427,820,820,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,6.71,alignment of %Nps to NGRIP aided by reasonable res ages,,,,,,,,,43290,870,870,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,6.935,alignment of %Nps to NGRIP aided by reasonable res ages,,,,,,,,,46809,960,960,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
NA87-22,,7.575,alignment of %Nps to NGRIP aided by reasonable res ages,,,,,,,,,54184,1150,1150,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010",,
