Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK17050-1,,,,4.9,4.9,,,,,,4.9,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,4.95,4.95,,,,,,4.95,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.0,5.0,,,,,,5.0,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.05,5.05,,,,,,5.05,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.1,5.1,,,,,,5.1,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.15,5.15,,,,,,5.15,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.2,5.2,,,,,,5.2,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.25,5.25,,,,,,5.25,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.75,5.75,,,,,,5.75,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.8,5.8,,,,,,5.8,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.84,5.84,,,,,,5.84,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,5.95,5.95,,,,,,5.95,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.25,6.25,,,,,,6.25,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.4,6.4,,,,,,6.4,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.467,6.467,,,,,,6.467,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.483,6.483,,,,,,6.483,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.533,6.533,,,,,,6.533,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.55,6.55,,,,,,6.55,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.65,6.65,,,,,,6.65,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.75,6.75,,,,,,6.75,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,6.9,6.9,,,,,,6.9,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,7.05,7.05,,,,,,7.05,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,7.25,7.25,,,,,,7.25,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,7.45,7.45,,,,,,7.45,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,7.5,7.5,,,,,,7.5,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,7.65,7.65,,,,,,7.65,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,8.05,8.05,,,,,,8.05,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,8.25,8.25,,,,,,8.25,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,8.55,8.55,,,,,,8.55,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,8.65,8.65,,,,,,8.65,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,8.75,8.75,,,,,,8.75,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,8.84,8.84,,,,,,8.84,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,8.95,8.95,,,,,,8.95,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,9.0,9.0,,,,,,9.0,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,9.05,9.05,,,,,,9.05,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,9.25,9.25,,,,,,9.25,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,9.3,9.3,,,,,,9.3,depth model from Repschlaeger et al. 2021,
GIK17050-1,,,,10.35,10.35,,,,,,10.35,depth model from Repschlaeger et al. 2021,
